hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel
2024-08-07T05:00:00Z,8.09,2.89,28.68,4.64,5.75,1.7,0.15,2.61,8.13,3.65,0.66,28.85
2024-08-07T06:00:00Z,9.37,3.14,22.99,4.19,6.22,1.9,0.53,1.03,7.54,3.19,0.8,35.03
2024-08-07T07:00:00Z,9.55,2.99,19.77,4.06,5.74,1.54,0.94,0.62,7.33,2.54,0.03,39.88
2024-08-07T08:00:00Z,8.75,3.31,9.61,3.8,6.15,1.73,0.72,3.2,6.56,1.82,0.0,57.85
2024-08-07T09:00:00Z,5.6,2.93,3.72,4.3,4.79,1.05,0.45,7.87,6.62,1.61,0.0,72.91
2024-08-07T10:00:00Z,3.95,2.76,4.44,4.12,4.05,0.72,0.59,12.69,5.81,1.24,0.0,84.84
2024-08-07T11:00:00Z,5.4,2.89,8.91,4.11,3.65,0.64,0.25,14.44,5.38,1.41,0.0,95.87
2024-08-07T12:00:00Z,4.78,2.59,4.36,3.38,3.07,0.32,0.25,18.43,4.11,0.75,0.0,105.33
2024-08-07T13:00:00Z,7.18,2.45,8.61,3.64,3.0,0.16,0.07,17.37,4.48,0.82,0.0,112.22
2024-08-07T14:00:00Z,11.87,2.25,17.71,3.68,2.85,0.29,0.06,15.3,4.79,1.04,0.0,106.91
2024-08-07T15:00:00Z,8.45,2.03,9.16,3.28,2.3,0.05,0.14,10.8,3.84,0.68,0.79,102.62
2024-08-07T16:00:00Z,6.79,2.46,7.82,3.4,2.76,0.22,0.14,11.69,3.97,0.91,0.0,109.73
2024-08-07T17:00:00Z,9.69,2.5,8.71,3.02,3.01,0.31,0.08,12.36,3.41,0.65,0.0,110.91
2024-08-07T18:00:00Z,11.7,2.98,7.86,3.43,3.78,0.53,0.04,11.16,3.9,1.01,0.0,113.75
2024-08-07T19:00:00Z,10.27,3.61,7.59,3.67,5.01,0.86,0.15,12.22,4.36,1.0,0.0,116.64
2024-08-07T20:00:00Z,11.31,4.02,15.98,4.33,6.18,1.4,0.03,9.95,5.71,1.58,0.0,109.91
2024-08-07T21:00:00Z,9.8,4.77,19.56,4.6,7.49,2.16,0.05,11.31,6.6,1.97,0.0,103.11
2024-08-07T22:00:00Z,9.29,5.28,19.39,5.03,8.65,2.63,0.07,11.82,7.45,2.55,0.0,94.35
2024-08-07T23:00:00Z,8.58,5.43,17.99,5.36,8.73,3.09,0.15,11.71,8.09,2.91,0.0,91.45
2024-08-08T00:00:00Z,8.46,5.52,17.7,6.33,9.06,3.16,0.1,10.11,10.24,3.55,0.0,90.37
2024-08-08T01:00:00Z,8.31,5.46,18.17,5.2,9.14,3.29,0.04,9.75,8.39,3.06,0.0,84.94
2024-08-08T02:00:00Z,8.39,5.12,16.73,4.99,9.03,3.13,0.1,8.59,8.18,2.98,0.0,81.39
2024-08-08T03:00:00Z,7.12,4.06,14.66,4.19,7.3,2.25,0.08,8.68,7.11,2.38,0.0,80.9
2024-08-08T04:00:00Z,6.77,3.04,15.11,3.61,5.74,1.53,0.16,8.95,6.41,2.13,0.0,78.33
2024-08-08T05:00:00Z,7.49,2.89,17.57,3.87,5.82,1.36,0.26,6.82,7.07,2.5,0.35,71.45
2024-08-08T06:00:00Z,10.11,3.56,19.73,4.59,6.88,2.18,0.57,3.9,8.26,3.22,0.47,60.54
2024-08-08T07:00:00Z,9.09,3.57,19.88,4.84,6.85,2.03,0.72,6.24,8.48,2.98,0.0,60.42
2024-08-08T08:00:00Z,7.65,4.47,10.75,4.55,7.81,2.74,0.76,7.37,7.67,2.49,0.0,75.3
2024-08-08T09:00:00Z,5.05,5.21,3.02,5.15,8.24,3.15,0.5,11.26,7.66,2.63,0.0,86.92
2024-08-08T10:00:00Z,4.72,5.7,4.57,6.02,9.07,3.28,0.12,14.22,8.81,3.26,0.0,101.28
2024-08-08T11:00:00Z,9.23,5.52,24.42,6.16,8.88,3.5,0.02,16.07,9.19,3.71,0.0,104.67
2024-08-08T12:00:00Z,13.24,5.56,31.36,6.21,9.03,4.19,0.04,11.71,9.92,4.66,0.0,86.91
2024-08-08T13:00:00Z,10.59,6.3,21.03,5.99,10.23,4.83,0.09,8.79,9.68,4.53,0.0,72.49
2024-08-08T14:00:00Z,10.79,4.47,20.84,5.67,7.79,3.37,0.02,8.81,9.41,4.23,0.0,72.69
2024-08-08T15:00:00Z,9.85,2.83,19.87,3.34,5.61,1.8,0.06,7.69,6.25,2.17,0.0,66.11
2024-08-08T16:00:00Z,8.44,1.66,16.68,2.09,4.03,0.64,0.06,5.56,4.36,0.98,0.0,62.39
2024-08-08T17:00:00Z,9.07,1.8,17.8,2.16,4.23,0.83,0.08,4.66,4.45,1.09,0.0,60.5
2024-08-08T18:00:00Z,9.25,2.13,22.4,3.03,4.71,1.45,0.03,3.31,5.91,2.21,0.0,56.37
2024-08-08T19:00:00Z,8.46,2.42,15.55,2.93,5.13,1.73,0.02,2.16,5.87,2.11,0.0,48.61
2024-08-08T20:00:00Z,6.25,1.11,9.13,1.98,3.6,0.26,0.04,2.35,4.53,0.8,0.0,46.83
2024-08-08T21:00:00Z,4.9,1.12,7.93,2.05,3.53,0.26,0.03,4.52,4.45,0.86,0.0,51.89
2024-08-08T22:00:00Z,5.11,0.99,8.25,1.68,3.35,0.04,0.01,5.42,3.93,0.52,0.0,54.93
2024-08-08T23:00:00Z,4.81,0.77,7.36,1.16,3.07,0.0,0.11,5.2,3.19,0.12,0.0,56.04
2024-08-09T00:00:00Z,4.28,0.76,7.48,1.13,2.97,0.0,0.04,5.38,3.18,0.08,0.0,55.51
2024-08-09T01:00:00Z,3.84,0.77,4.68,1.05,2.99,0.0,0.03,4.8,2.97,0.02,0.0,54.12
2024-08-09T02:00:00Z,4.18,0.79,6.5,1.01,2.9,0.0,0.09,4.65,2.81,0.01,0.0,53.2
