hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,no2_wolsey_way_loughborough,pm25_wolsey_way_loughborough,no2_whetstone_way_whetstone,pm25_whetstone_way_whetstone,no2_cobden_primary_school_loughborough,pm25_cobden_primary_school_loughborough,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel,pm10_wolsey_way_loughborough,pm1_wolsey_way_loughborough,no_wolsey_way_loughborough,o3_wolsey_way_loughborough,pm10_whetstone_way_whetstone,pm1_whetstone_way_whetstone,no_whetstone_way_whetstone,o3_whetstone_way_whetstone,pm10_cobden_primary_school_loughborough,pm1_cobden_primary_school_loughborough,no_cobden_primary_school_loughborough,o3_cobden_primary_school_loughborough
2026-06-25T07:00:00Z,4.12,2.52,11.37,3.82,15.76,3.76,11.5,4.84,6.31,3.4,3.97,1.11,0.01,0.81,5.37,2.42,0.0,34.04,5.81,2.63,0.0,43.23,6.62,3.23,0.8,37.51,5.36,2.2,1.14,40.08
2026-06-25T08:00:00Z,5.38,2.82,24.77,3.75,17.84,4.03,11.21,4.89,10.38,3.71,4.09,1.25,0.0,4.14,4.55,1.81,0.0,58.89,5.66,2.68,0.0,63.03,6.33,3.16,0.63,50.38,4.48,1.81,0.7,39.27
2026-06-25T09:00:00Z,6.28,4.41,42.37,5.23,36.15,5.74,11.92,6.5,11.46,5.46,6.04,2.76,0.29,13.46,6.66,3.44,0.0,80.58,7.45,4.07,0.0,105.61,8.83,4.79,1.2,58.07,5.99,2.98,0.39,60.87
2026-06-25T10:00:00Z,0.97,4.37,49.64,5.52,56.7,5.8,12.16,7.51,12.37,5.6,5.36,2.44,0.0,20.25,6.8,3.5,0.0,87.81,6.83,3.64,0.0,130.83,10.19,5.74,1.1,64.43,6.1,2.77,0.19,73.26
2026-06-25T11:00:00Z,0.6,4.09,74.08,5.0,87.07,5.04,12.1,8.07,13.08,5.07,4.46,1.86,0.0,24.49,5.46,2.65,0.0,92.68,5.46,2.63,0.0,136.37,10.88,6.15,0.13,71.7,5.57,2.06,0.0,78.69
2026-06-25T12:00:00Z,2.7,4.43,101.51,5.49,130.35,5.87,12.4,8.78,13.17,5.58,4.91,2.09,0.0,28.85,6.06,3.06,0.0,97.06,6.59,3.45,0.0,134.52,11.86,6.95,0.0,78.91,6.09,2.69,0.08,80.34
2026-06-25T13:00:00Z,3.69,5.42,115.85,6.7,154.34,6.82,12.76,8.82,13.47,6.51,6.16,3.07,0.0,34.51,7.83,4.3,0.0,106.99,8.0,4.64,0.0,138.79,11.8,7.0,0.01,82.39,6.96,3.64,0.02,79.34
2026-06-25T14:00:00Z,0.15,5.48,122.22,6.98,176.06,6.55,12.89,9.64,14.27,6.44,6.04,2.77,0.0,44.61,8.21,4.62,0.0,117.42,7.33,4.15,0.0,150.0,12.98,7.81,0.0,88.74,7.01,3.33,0.0,86.52
2026-06-25T15:00:00Z,2.95,5.3,146.21,6.91,269.89,6.39,13.25,10.76,14.81,5.84,5.8,2.58,0.0,49.05,8.01,4.6,0.0,113.42,6.95,3.77,,152.05,14.69,8.9,0.01,96.65,6.41,2.57,0.0,90.56
2026-06-25T16:00:00Z,3.91,5.31,141.44,6.4,345.26,6.73,13.48,10.32,15.18,5.97,5.82,2.57,0.09,48.34,7.31,4.02,0.0,108.51,7.45,4.07,,143.12,14.04,8.45,0.0,99.25,6.56,2.68,0.0,92.68
2026-06-25T17:00:00Z,4.19,5.81,126.27,6.6,235.97,7.3,13.58,10.25,14.99,6.52,6.33,3.05,0.0,46.36,7.6,4.2,0.0,110.6,8.38,4.9,0.0,129.1,13.58,8.06,0.0,108.13,7.13,3.13,0.0,93.33
2026-06-25T18:00:00Z,11.03,6.14,133.75,6.84,166.91,7.61,13.76,9.98,14.6,7.02,6.96,3.56,0.0,39.02,8.12,4.38,0.0,108.62,9.42,5.34,0.0,136.7,13.24,7.83,0.0,116.75,7.65,3.7,0.0,92.62
2026-06-25T19:00:00Z,14.33,6.51,138.49,7.24,172.43,7.91,13.46,9.49,14.22,7.45,8.32,4.35,0.0,29.61,8.77,4.76,0.0,100.14,9.75,5.58,0.0,137.78,12.84,7.59,0.08,96.39,8.3,4.34,0.0,86.42
2026-06-25T20:00:00Z,13.39,6.6,100.7,7.55,152.54,8.49,13.2,9.44,17.85,7.85,8.81,4.58,0.0,22.62,9.49,5.19,0.0,93.06,10.92,6.19,0.0,114.53,12.94,7.66,0.3,89.06,9.6,5.05,0.0,86.36
2026-06-25T21:00:00Z,12.78,6.22,53.8,7.5,95.91,8.48,13.03,9.05,24.43,7.46,8.74,4.39,0.0,17.61,10.45,5.5,0.0,83.09,11.79,6.73,0.0,89.14,12.73,7.67,3.29,76.88,10.1,5.28,0.5,73.08
2026-06-25T22:00:00Z,12.59,6.89,35.32,7.94,67.16,8.56,13.0,8.84,19.77,7.57,10.15,5.17,0.0,13.6,11.56,6.52,0.0,66.04,12.24,7.21,0.0,77.71,12.7,7.59,4.19,66.02,10.82,5.81,0.87,62.49
2026-06-25T23:00:00Z,11.37,6.63,25.41,8.97,52.62,9.06,12.81,10.28,16.15,8.21,9.92,5.18,0.0,9.73,13.01,7.92,0.0,60.49,12.89,8.11,0.0,73.09,14.83,9.34,3.53,62.42,11.86,6.71,0.98,58.47
2026-06-26T00:00:00Z,10.16,6.91,18.68,10.11,43.16,10.05,12.32,12.14,13.89,8.98,10.29,5.71,0.0,9.0,14.37,9.28,0.0,64.46,14.44,9.21,0.0,76.91,17.07,11.26,3.27,62.69,13.0,7.72,1.03,57.91
2026-06-26T01:00:00Z,10.95,7.04,16.83,12.66,41.83,12.36,12.55,14.68,13.51,11.18,10.41,6.01,0.01,0.54,17.51,11.79,0.0,67.02,17.33,11.39,0.0,71.25,20.64,13.68,2.72,60.59,15.85,9.77,1.07,58.19
2026-06-26T02:00:00Z,11.46,8.04,18.19,15.11,44.01,14.87,12.39,15.1,13.56,13.34,11.8,6.96,0.0,0.33,20.74,13.97,0.0,68.34,20.54,13.85,0.0,72.73,21.38,14.11,2.83,58.58,18.61,11.9,1.08,58.38
2026-06-26T03:00:00Z,8.66,9.27,15.06,14.75,34.05,14.49,12.28,15.62,11.88,12.51,13.62,8.21,0.0,3.99,20.01,13.82,0.0,64.47,19.98,13.45,0.0,67.13,22.4,14.71,2.98,55.45,17.6,11.04,1.02,51.74
2026-06-26T04:00:00Z,7.86,9.13,16.9,14.96,36.56,15.04,14.61,16.32,12.64,13.15,13.3,8.13,0.0,1.57,20.43,13.84,0.0,48.56,21.33,13.87,0.0,51.59,23.78,15.51,3.19,49.22,18.33,11.67,1.13,50.66
2026-06-26T05:00:00Z,9.82,10.12,19.19,15.21,37.91,16.56,13.27,16.96,13.03,14.71,14.69,9.17,0.0,1.35,21.03,14.23,0.0,47.23,23.25,15.4,0.0,48.3,25.53,16.06,3.41,51.43,20.59,13.25,1.13,50.64
2026-06-26T06:00:00Z,7.96,11.91,25.49,14.61,39.17,16.56,13.89,17.19,13.43,14.82,16.73,10.76,0.0,8.82,20.13,13.64,0.0,52.51,23.91,15.57,0.0,62.12,26.34,16.18,3.99,51.37,20.75,13.37,1.05,51.22
2026-06-26T07:00:00Z,6.23,11.7,35.55,14.75,42.47,17.02,13.96,17.01,14.29,15.31,16.62,10.63,0.0,7.83,21.03,13.56,0.0,58.38,25.04,16.14,0.0,82.73,25.95,15.93,4.25,52.53,21.51,13.59,1.04,54.46
