hour_utc,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel
2021-11-06T14:00:00Z,5.26,2.89,4.54,1.26,0.44,72.24
2021-11-06T15:00:00Z,7.41,2.33,3.78,0.74,0.41,76.85
2021-11-06T16:00:00Z,9.17,2.23,4.07,0.76,0.38,81.81
2021-11-06T17:00:00Z,10.94,2.3,4.58,1.03,0.37,86.42
2021-11-06T18:00:00Z,11.81,2.68,5.38,1.51,0.4,85.2
2021-11-06T19:00:00Z,11.63,3.24,6.3,2.17,0.37,85.11
2021-11-06T20:00:00Z,11.71,4.17,7.78,3.19,0.48,82.83
2021-11-06T21:00:00Z,10.94,7.4,12.12,6.27,0.41,76.45
2021-11-06T22:00:00Z,2.54,6.28,10.82,4.5,0.62,70.33
2021-11-06T23:00:00Z,1.41,3.96,6.92,1.82,0.81,77.13
2021-11-07T00:00:00Z,3.78,3.32,5.84,1.25,0.62,79.36
2021-11-07T01:00:00Z,5.7,3.52,6.6,1.42,0.51,79.08
2021-11-07T02:00:00Z,5.83,3.5,6.57,1.33,0.66,75.41
2021-11-07T03:00:00Z,5.2,3.49,6.62,1.18,0.59,75.39
2021-11-07T04:00:00Z,5.74,3.66,6.93,1.36,0.62,75.83
2021-11-07T05:00:00Z,6.31,3.65,6.91,1.4,0.65,76.01
2021-11-07T06:00:00Z,6.67,3.75,7.29,1.58,0.6,75.72
2021-11-07T07:00:00Z,7.32,3.71,7.2,1.5,0.56,74.98
2021-11-07T08:00:00Z,7.39,3.66,7.16,1.45,0.69,74.87
2021-11-07T09:00:00Z,7.32,3.9,7.63,1.52,0.76,74.16
2021-11-07T10:00:00Z,6.96,4.08,7.83,1.63,0.56,75.02
2021-11-07T11:00:00Z,6.14,4.22,7.78,1.56,0.65,73.7
2021-11-07T12:00:00Z,5.98,4.39,7.8,1.61,0.56,74.52
2021-11-07T13:00:00Z,7.12,4.28,7.46,1.59,0.41,72.33
2021-11-07T14:00:00Z,5.91,4.31,7.28,1.56,0.51,73.97
2021-11-07T15:00:00Z,6.47,4.13,6.9,1.62,0.65,77.44
2021-11-07T16:00:00Z,8.53,4.1,7.31,1.59,0.48,79.81
2021-11-07T17:00:00Z,10.12,3.98,7.37,1.79,0.68,76.79
2021-11-07T18:00:00Z,10.03,3.94,7.57,1.86,0.62,73.69
2021-11-07T19:00:00Z,9.52,5.18,9.5,3.04,0.54,72.65
2021-11-07T20:00:00Z,9.84,7.61,13.01,5.68,0.72,69.53
2021-11-07T21:00:00Z,8.6,5.25,9.32,3.29,0.72,71.49
2021-11-07T22:00:00Z,8.71,5.2,9.48,3.36,0.65,68.76
2021-11-07T23:00:00Z,9.37,4.92,9.23,3.13,0.56,66.5
2021-11-08T00:00:00Z,11.06,5.7,10.36,3.98,0.59,60.11
2021-11-08T01:00:00Z,9.59,6.05,10.94,4.7,0.77,57.37
2021-11-08T02:00:00Z,8.55,6.17,11.21,4.88,0.86,51.63
2021-11-08T03:00:00Z,8.19,5.58,10.46,4.47,0.82,47.3
2021-11-08T04:00:00Z,8.95,6.5,11.57,5.49,0.86,46.67
2021-11-08T05:00:00Z,9.8,7.49,12.58,6.55,1.0,39.06
2021-11-08T06:00:00Z,10.18,8.38,13.88,7.46,1.25,32.39
2021-11-08T07:00:00Z,22.67,10.02,16.24,8.89,2.59,4.84
2021-11-08T08:00:00Z,34.38,11.21,18.11,9.98,4.38,0.5
2021-11-08T09:00:00Z,31.63,10.36,16.88,9.13,3.27,0.85
2021-11-08T10:00:00Z,29.66,10.12,16.31,8.69,3.46,1.93
2021-11-08T11:00:00Z,28.99,9.06,14.83,7.38,3.12,6.56
2021-11-08T12:00:00Z,21.93,7.82,13.02,5.54,1.25,19.21
2021-11-08T13:00:00Z,16.13,6.2,10.37,3.83,0.75,38.16
2021-11-08T14:00:00Z,19.73,5.87,9.8,3.93,0.83,36.94
2021-11-08T15:00:00Z,27.84,7.76,13.54,5.46,0.68,26.66
2021-11-08T16:00:00Z,27.8,7.06,12.33,5.17,0.59,33.58
2021-11-08T17:00:00Z,32.52,8.47,14.1,7.34,0.49,33.93
2021-11-08T18:00:00Z,28.07,12.23,18.41,10.85,0.43,32.54
2021-11-08T19:00:00Z,22.76,13.57,20.38,11.83,0.54,32.41
2021-11-08T20:00:00Z,20.11,16.46,26.14,14.44,0.55,29.54
2021-11-08T21:00:00Z,19.25,17.39,27.57,15.3,0.71,29.07
2021-11-08T22:00:00Z,19.65,18.14,28.85,15.97,0.52,23.68
2021-11-08T23:00:00Z,18.07,17.25,27.68,14.92,0.53,31.84
2021-11-09T00:00:00Z,14.11,15.97,25.54,12.97,0.5,41.86
2021-11-09T01:00:00Z,12.4,15.68,25.09,12.6,0.46,47.33
2021-11-09T02:00:00Z,9.59,12.53,19.46,10.11,0.53,55.37
2021-11-09T03:00:00Z,7.38,8.19,13.34,6.91,0.53,61.8
2021-11-09T04:00:00Z,7.47,6.68,11.31,5.67,0.59,63.14
2021-11-09T05:00:00Z,7.94,6.2,10.87,5.08,0.54,62.43
2021-11-09T06:00:00Z,10.94,6.01,10.68,5.05,0.62,58.33
2021-11-09T07:00:00Z,15.63,3.96,7.92,3.2,0.88,48.98
2021-11-09T08:00:00Z,14.33,4.36,8.85,3.15,0.82,48.81
2021-11-09T09:00:00Z,16.29,4.0,8.17,2.83,0.68,48.86
2021-11-09T10:00:00Z,19.39,4.1,7.87,2.97,0.64,41.54
2021-11-09T11:00:00Z,17.69,4.24,7.55,2.79,0.79,42.74
2021-11-09T12:00:00Z,15.35,4.25,7.59,2.69,0.56,46.7
2021-11-09T13:00:00Z,14.87,4.13,7.16,2.47,0.47,50.8
2021-11-09T14:00:00Z,14.71,4.01,6.88,2.5,0.45,56.43
2021-11-09T15:00:00Z,22.47,3.5,6.65,2.26,0.45,49.64
2021-11-09T16:00:00Z,22.04,3.33,6.37,2.15,0.41,51.16
2021-11-09T17:00:00Z,15.66,2.6,5.41,1.53,0.43,63.77
2021-11-09T18:00:00Z,16.09,3.07,6.05,2.11,0.44,60.15
2021-11-09T19:00:00Z,16.46,4.97,8.59,4.08,0.49,55.97
2021-11-09T20:00:00Z,18.51,6.75,11.26,5.81,0.47,49.47
2021-11-09T21:00:00Z,14.84,5.85,10.06,4.87,0.41,53.49
2021-11-09T22:00:00Z,14.27,7.0,11.07,6.15,0.48,54.85
2021-11-09T23:00:00Z,13.61,7.1,11.21,6.39,0.45,56.92
2021-11-10T00:00:00Z,12.37,7.69,12.2,6.95,0.47,57.59
2021-11-10T01:00:00Z,10.38,7.68,12.14,6.84,0.51,61.48
2021-11-10T02:00:00Z,9.64,7.74,12.3,6.79,0.53,62.58
2021-11-10T03:00:00Z,9.87,8.57,13.45,7.49,0.44,59.66
2021-11-10T04:00:00Z,9.31,8.66,13.34,7.75,0.49,56.93
2021-11-10T05:00:00Z,9.74,10.73,16.23,9.21,0.43,55.55
2021-11-10T06:00:00Z,15.43,8.58,13.7,7.0,0.65,39.76
2021-11-10T07:00:00Z,27.53,3.18,6.48,2.35,1.15,25.33
2021-11-10T08:00:00Z,41.45,2.96,6.12,2.09,2.61,7.9
2021-11-10T09:00:00Z,32.14,2.81,5.97,1.77,0.8,25.63
2021-11-10T10:00:00Z,20.77,3.09,6.23,1.95,0.64,45.17
2021-11-10T11:00:00Z,26.44,3.56,6.45,2.18,0.87,26.0
2021-11-10T12:00:00Z,23.52,4.59,7.88,3.17,0.86,39.33
2021-11-10T13:00:00Z,19.3,4.42,7.39,2.86,0.59,45.51
2021-11-10T14:00:00Z,17.21,4.91,7.91,3.28,0.51,46.97
2021-11-10T15:00:00Z,18.07,5.86,9.51,4.29,0.46,47.75
2021-11-10T16:00:00Z,20.01,6.91,11.23,5.32,0.48,44.5
2021-11-10T17:00:00Z,30.48,7.67,12.42,6.46,0.47,30.25
2021-11-10T18:00:00Z,37.59,9.99,15.23,8.81,0.49,14.22
2021-11-10T19:00:00Z,32.11,18.2,28.42,16.84,0.61,20.36
2021-11-10T20:00:00Z,31.65,15.21,24.04,13.03,0.59,20.51
2021-11-10T21:00:00Z,37.42,15.87,25.09,14.14,0.68,5.71
2021-11-10T22:00:00Z,40.4,15.25,23.19,14.19,1.11,0.2
2021-11-10T23:00:00Z,33.43,15.71,24.48,14.4,0.73,6.22
2021-11-11T00:00:00Z,27.78,16.64,26.55,14.62,0.66,9.59
2021-11-11T01:00:00Z,23.58,16.62,27.2,13.95,0.44,11.79
2021-11-11T02:00:00Z,19.44,16.13,26.39,13.42,0.69,11.19
2021-11-11T03:00:00Z,25.65,18.48,30.55,15.72,0.67,4.88
2021-11-11T04:00:00Z,28.19,19.4,32.46,16.55,0.6,4.34
2021-11-11T05:00:00Z,24.38,18.27,30.56,15.64,0.58,8.32
2021-11-11T06:00:00Z,23.04,17.28,28.99,14.68,0.82,8.04
2021-11-11T07:00:00Z,28.88,16.69,27.8,14.41,1.66,3.21
2021-11-11T08:00:00Z,33.42,17.9,29.77,15.47,4.25,0.38
2021-11-11T09:00:00Z,34.91,16.49,27.39,13.9,4.53,1.81
2021-11-11T10:00:00Z,25.91,12.59,21.02,9.67,1.27,14.03
2021-11-11T11:00:00Z,24.23,9.7,16.07,7.22,1.0,13.23
2021-11-11T12:00:00Z,23.63,10.65,16.91,7.96,0.89,11.4
2021-11-11T13:00:00Z,22.77,10.6,16.8,8.5,0.6,22.94
2021-11-11T14:00:00Z,17.86,8.89,14.46,6.96,0.48,34.33
2021-11-11T15:00:00Z,21.72,8.26,13.26,6.44,0.58,30.38
2021-11-11T16:00:00Z,27.96,9.39,15.23,7.78,0.63,29.14
2021-11-11T17:00:00Z,26.3,5.3,9.57,4.03,0.67,28.72
2021-11-11T18:00:00Z,22.87,5.09,9.09,4.19,0.47,37.15
2021-11-11T19:00:00Z,15.16,6.39,10.76,5.3,0.48,42.71
2021-11-11T20:00:00Z,9.91,5.7,9.7,4.64,0.49,55.8
2021-11-11T21:00:00Z,12.05,6.86,11.3,5.72,0.51,54.89
2021-11-11T22:00:00Z,13.2,9.59,15.06,8.44,0.51,56.35
2021-11-11T23:00:00Z,12.52,13.1,19.85,11.54,0.46,53.01
2021-11-12T00:00:00Z,13.06,13.44,20.36,11.86,0.52,52.4
2021-11-12T01:00:00Z,10.84,9.16,14.45,7.97,0.65,62.17
2021-11-12T02:00:00Z,9.47,8.49,13.46,7.26,0.7,65.4
2021-11-12T03:00:00Z,9.21,10.53,16.46,9.0,0.65,60.94
2021-11-12T04:00:00Z,8.58,11.08,17.12,9.59,0.69,61.12
2021-11-12T05:00:00Z,8.33,9.82,15.56,8.39,0.58,62.86
2021-11-12T06:00:00Z,9.67,9.74,15.34,8.42,0.51,65.63
2021-11-12T07:00:00Z,16.77,9.5,15.03,8.32,0.59,56.77
2021-11-12T08:00:00Z,20.33,8.1,13.04,7.16,0.73,55.55
2021-11-12T09:00:00Z,17.48,5.52,9.91,4.84,0.55,58.38
2021-11-12T10:00:00Z,18.05,3.78,7.77,3.03,0.66,51.35
2021-11-12T11:00:00Z,8.75,3.41,7.16,1.77,0.52,59.22
2021-11-12T12:00:00Z,10.34,4.8,9.73,2.71,0.46,68.57
2021-11-12T13:00:00Z,7.86,4.9,9.74,2.67,0.53,67.89
2021-11-12T14:00:00Z,10.11,5.15,10.51,2.57,0.5,61.36
2021-11-12T15:00:00Z,11.01,4.48,9.14,2.26,0.49,62.16
2021-11-12T16:00:00Z,11.36,3.6,7.52,1.78,0.49,62.5
2021-11-12T17:00:00Z,14.11,4.08,8.79,2.36,0.4,63.65
2021-11-12T18:00:00Z,15.42,3.21,7.75,2.03,0.58,63.66
2021-11-12T19:00:00Z,13.19,3.06,7.34,2.12,0.55,60.51
2021-11-12T20:00:00Z,12.06,2.87,6.96,2.01,0.53,55.84
2021-11-12T21:00:00Z,12.44,2.81,6.6,1.9,0.66,51.06
2021-11-12T22:00:00Z,4.08,1.77,4.43,0.68,0.6,61.56
2021-11-12T23:00:00Z,4.1,1.63,3.95,0.48,0.69,66.6
2021-11-13T00:00:00Z,6.22,1.61,4.07,0.49,0.47,72.71
2021-11-13T01:00:00Z,6.78,1.6,4.25,0.48,0.49,73.07
2021-11-13T02:00:00Z,7.74,2.17,5.27,1.21,0.45,73.05
2021-11-13T03:00:00Z,7.45,2.74,5.98,1.84,0.42,68.6
2021-11-13T04:00:00Z,8.76,3.21,6.82,2.54,0.47,70.44
2021-11-13T05:00:00Z,7.87,2.54,6.01,1.83,0.54,65.46
2021-11-13T06:00:00Z,5.39,1.49,4.77,0.42,0.55,71.13
2021-11-13T07:00:00Z,10.56,1.78,5.17,0.75,0.66,59.23
2021-11-13T08:00:00Z,10.11,1.9,5.18,0.74,0.7,59.18
2021-11-13T09:00:00Z,10.89,2.19,5.21,0.83,0.63,55.47
2021-11-13T10:00:00Z,8.65,2.31,5.29,0.82,0.59,56.08
2021-11-13T11:00:00Z,12.44,2.27,4.93,0.77,0.69,47.57
2021-11-13T12:00:00Z,10.63,2.51,4.57,0.71,0.58,47.96
2021-11-13T13:00:00Z,5.28,2.54,4.28,0.69,0.56,60.13
2021-11-13T14:00:00Z,8.12,2.68,4.54,0.88,0.42,59.94
2021-11-13T15:00:00Z,13.38,3.4,5.75,1.73,0.45,53.76
2021-11-13T16:00:00Z,14.65,3.34,5.6,1.79,0.46,46.16
2021-11-13T17:00:00Z,20.94,4.48,7.64,2.76,0.47,39.6
2021-11-13T18:00:00Z,23.88,5.27,8.68,3.95,0.58,33.54
2021-11-13T19:00:00Z,26.81,6.28,10.39,4.94,0.59,27.46
2021-11-13T20:00:00Z,33.66,8.21,13.27,7.06,0.56,17.48
2021-11-13T21:00:00Z,35.86,11.37,17.67,10.15,0.65,8.7
2021-11-13T22:00:00Z,26.74,10.83,16.75,9.57,0.44,18.87
2021-11-13T23:00:00Z,22.32,9.61,15.17,8.45,0.69,24.07
2021-11-14T00:00:00Z,17.57,8.18,13.05,6.82,0.69,35.36
2021-11-14T01:00:00Z,20.82,8.47,13.47,7.19,0.56,30.89
2021-11-14T02:00:00Z,17.62,7.87,12.82,6.63,0.47,33.96
2021-11-14T03:00:00Z,15.03,7.14,11.87,5.88,0.6,38.19
2021-11-14T04:00:00Z,15.7,8.29,13.3,6.96,0.43,37.06
2021-11-14T05:00:00Z,15.99,8.19,13.43,6.87,0.45,40.97
2021-11-14T06:00:00Z,13.24,7.69,12.93,6.15,0.57,50.25
2021-11-14T07:00:00Z,10.32,8.33,13.63,6.74,0.54,53.64
2021-11-14T08:00:00Z,10.18,8.31,13.88,6.49,0.49,53.13
2021-11-14T11:00:00Z,16.58,15.66,26.09,13.13,0.53,38.57
2021-11-14T12:00:00Z,12.37,16.43,27.3,13.34,0.62,27.18
2021-11-14T13:00:00Z,4.11,12.89,20.37,9.69,0.56,28.55
2021-11-14T14:00:00Z,7.81,12.49,19.61,9.57,0.49,33.22
2021-11-14T15:00:00Z,10.75,10.45,16.34,8.24,0.4,36.24
2021-11-14T16:00:00Z,16.96,11.24,17.21,9.49,0.6,31.64
2021-11-14T17:00:00Z,18.42,14.64,23.55,12.71,0.56,32.01
2021-11-14T18:00:00Z,15.73,12.59,19.91,10.49,0.45,35.08
2021-11-14T19:00:00Z,17.3,14.18,22.31,12.2,0.54,27.75
2021-11-14T20:00:00Z,18.4,15.33,24.06,13.82,0.52,21.66
2021-11-14T21:00:00Z,14.99,15.43,24.36,13.94,0.52,23.03
2021-11-14T22:00:00Z,12.52,15.45,24.73,13.74,0.67,31.24
2021-11-14T23:00:00Z,10.29,14.9,24.05,12.62,0.52,35.28
2021-11-15T00:00:00Z,9.48,14.76,23.85,12.41,0.67,33.9
2021-11-15T01:00:00Z,9.12,15.32,24.92,13.27,0.54,32.33
2021-11-15T02:00:00Z,8.47,15.42,25.26,13.19,0.57,24.08
2021-11-15T03:00:00Z,9.69,15.76,25.76,13.6,0.57,18.85
2021-11-15T04:00:00Z,13.18,16.1,26.48,14.05,0.55,16.61
2021-11-15T05:00:00Z,10.99,16.28,27.23,13.62,0.71,21.27
2021-11-15T06:00:00Z,10.85,16.8,28.7,13.77,0.59,22.84
2021-11-15T07:00:00Z,18.7,17.53,29.97,14.47,0.92,10.16
2021-11-15T08:00:00Z,22.4,18.13,30.89,14.91,1.53,4.01
2021-11-15T09:00:00Z,19.3,17.49,29.53,14.18,1.25,12.3
2021-11-15T10:00:00Z,21.57,17.28,29.24,13.66,1.33,12.21
2021-11-15T11:00:00Z,17.79,16.23,27.0,12.16,1.02,17.9
2021-11-15T12:00:00Z,17.41,15.64,25.77,11.13,0.98,18.29
2021-11-15T13:00:00Z,12.71,14.96,24.45,10.32,0.59,36.91
2021-11-15T14:00:00Z,15.8,15.54,25.37,11.12,0.64,36.07
2021-11-15T15:00:00Z,19.93,16.11,26.34,11.94,0.59,32.7
2021-11-15T16:00:00Z,27.89,16.44,27.34,12.76,2.1,20.18
2021-11-15T17:00:00Z,40.1,17.67,29.95,14.73,2.35,5.97
2021-11-15T18:00:00Z,34.93,17.7,29.55,15.03,0.73,9.3
2021-11-15T19:00:00Z,35.49,18.73,30.83,16.49,1.49,3.04
2021-11-15T20:00:00Z,41.35,22.16,36.02,20.61,6.79,0.03
2021-11-15T21:00:00Z,41.99,23.19,37.51,21.78,9.96,0.29
2021-11-15T22:00:00Z,36.36,25.79,40.02,24.5,14.13,0.0
2021-11-15T23:00:00Z,32.11,23.46,36.94,22.1,7.6,1.1
2021-11-16T00:00:00Z,30.02,19.8,31.7,18.19,1.97,2.02
2021-11-16T01:00:00Z,27.54,17.52,28.46,15.51,2.0,0.67
2021-11-16T02:00:00Z,25.82,18.39,30.32,15.96,1.4,1.19
2021-11-16T03:00:00Z,22.94,16.72,27.78,14.34,1.29,2.36
2021-11-16T04:00:00Z,19.78,17.27,29.24,14.52,0.77,7.6
2021-11-16T05:00:00Z,17.01,18.37,31.32,15.48,0.83,10.14
2021-11-16T06:00:00Z,17.93,19.0,32.05,16.0,0.92,8.73
2021-11-16T07:00:00Z,18.78,19.3,32.57,16.31,1.93,2.45
2021-11-16T08:00:00Z,22.38,20.15,33.97,17.31,4.08,0.04
2021-11-16T09:00:00Z,25.14,19.78,33.31,17.07,3.95,0.06
2021-11-16T10:00:00Z,23.49,18.08,30.32,15.51,2.62,1.41
2021-11-16T11:00:00Z,18.79,17.49,29.25,14.61,1.42,10.32
2021-11-16T12:00:00Z,16.4,16.23,27.1,12.93,1.18,15.99
2021-11-16T13:00:00Z,17.59,16.99,28.4,13.75,1.03,18.2
2021-11-16T14:00:00Z,19.37,16.81,28.33,13.86,0.84,22.61
2021-11-16T15:00:00Z,20.01,16.86,28.19,14.35,0.64,29.67
2021-11-16T16:00:00Z,20.41,16.48,27.09,14.2,0.54,25.3
2021-11-16T17:00:00Z,31.67,16.63,27.05,14.87,1.12,6.08
2021-11-16T18:00:00Z,23.24,13.01,20.25,11.34,0.5,22.35
2021-11-16T19:00:00Z,15.01,9.51,15.16,8.33,0.47,41.51
2021-11-16T20:00:00Z,15.2,10.97,16.42,10.0,0.49,41.91
2021-11-16T21:00:00Z,14.08,5.83,10.08,4.98,0.69,45.8
2021-11-16T22:00:00Z,13.59,5.09,9.1,4.35,0.67,45.11
2021-11-16T23:00:00Z,19.32,4.13,8.01,3.47,0.96,40.32
2021-11-17T00:00:00Z,14.19,3.03,6.4,2.35,0.83,54.1
2021-11-17T01:00:00Z,10.51,2.21,5.48,1.48,0.55,64.67
2021-11-17T02:00:00Z,8.6,2.04,5.21,1.21,0.62,66.25
2021-11-17T03:00:00Z,6.77,2.29,5.57,1.38,0.51,67.64
2021-11-17T04:00:00Z,5.82,2.92,6.56,1.9,0.67,64.3
2021-11-17T05:00:00Z,1.75,3.6,7.45,1.77,0.71,76.1
2021-11-17T06:00:00Z,3.62,3.77,7.68,1.86,0.61,75.34
2021-11-17T07:00:00Z,11.69,3.89,8.15,2.05,1.04,64.32
2021-11-17T08:00:00Z,29.19,3.99,7.9,2.04,2.02,36.81
2021-11-17T09:00:00Z,26.43,4.32,8.61,2.35,1.13,38.67
2021-11-17T10:00:00Z,18.14,4.05,8.01,1.97,0.95,51.73
2021-11-17T11:00:00Z,17.02,4.71,8.48,2.25,1.25,52.12
2021-11-17T12:00:00Z,15.85,4.61,8.19,2.06,0.82,52.98
2021-11-17T13:00:00Z,11.88,4.49,7.78,2.09,0.72,61.59
2021-11-17T14:00:00Z,12.13,4.8,8.39,2.17,0.78,60.81
2021-11-17T15:00:00Z,19.47,4.95,8.62,2.35,0.79,49.5
2021-11-17T16:00:00Z,26.07,5.17,9.29,2.76,0.96,41.87
2021-11-17T17:00:00Z,23.2,5.31,10.14,2.9,0.69,49.43
2021-11-17T18:00:00Z,14.86,5.01,9.5,2.6,0.55,62.4
2021-11-17T19:00:00Z,17.45,6.96,13.25,4.18,0.86,54.64
2021-11-17T20:00:00Z,15.39,7.33,13.91,4.52,0.5,58.38
2021-11-17T21:00:00Z,17.28,7.75,14.49,5.18,0.63,51.53
2021-11-17T22:00:00Z,19.31,7.82,13.88,5.67,0.62,45.23
2021-11-17T23:00:00Z,16.36,6.56,12.07,4.8,0.65,51.05
2021-11-18T00:00:00Z,13.8,5.5,10.31,3.94,0.7,55.81
2021-11-18T01:00:00Z,11.79,4.99,9.61,3.47,0.61,61.2
2021-11-18T02:00:00Z,10.59,4.82,9.42,3.22,0.78,62.72
2021-11-18T03:00:00Z,8.81,4.38,8.89,2.78,0.58,66.21
2021-11-18T04:00:00Z,7.89,3.64,7.65,2.23,0.69,69.0
2021-11-18T05:00:00Z,7.36,3.61,7.68,2.24,0.56,68.76
2021-11-18T06:00:00Z,9.41,3.66,7.7,2.41,0.63,62.34
2021-11-18T07:00:00Z,22.64,3.69,7.77,2.53,1.21,38.49
2021-11-18T08:00:00Z,26.03,5.28,10.75,3.57,1.49,40.4
2021-11-18T09:00:00Z,25.05,4.4,9.58,2.79,1.01,46.15
2021-11-18T10:00:00Z,24.3,4.25,9.04,2.74,0.87,42.9
2021-11-18T11:00:00Z,21.58,5.13,9.64,3.36,0.82,45.42
2021-11-18T12:00:00Z,22.8,6.48,11.91,4.62,0.71,40.17
2021-11-18T13:00:00Z,21.49,4.63,8.81,2.93,0.56,47.36
2021-11-18T14:00:00Z,21.81,4.26,7.74,2.73,0.7,42.12
2021-11-18T15:00:00Z,23.37,3.18,5.82,1.77,0.45,40.1
2021-11-18T16:00:00Z,22.22,2.96,6.02,1.65,0.43,49.75
2021-11-18T17:00:00Z,17.09,2.04,4.72,0.78,0.51,58.2
2021-11-18T18:00:00Z,13.79,1.69,4.21,0.59,0.4,65.43
2021-11-18T19:00:00Z,12.37,1.58,4.05,0.61,0.53,64.53
2021-11-18T20:00:00Z,11.76,1.76,4.49,0.67,0.43,64.88
2021-11-18T21:00:00Z,12.2,2.65,6.41,1.34,0.5,63.42
2021-11-18T22:00:00Z,12.87,2.32,5.75,1.14,0.48,61.23
2021-11-18T23:00:00Z,17.48,2.6,5.91,1.97,0.97,54.77
2021-11-19T00:00:00Z,12.79,2.39,5.48,1.62,0.66,60.07
2021-11-19T01:00:00Z,10.87,1.95,5.06,1.12,0.58,59.91
2021-11-19T02:00:00Z,10.65,1.86,5.07,1.1,0.61,56.55
2021-11-19T03:00:00Z,10.1,2.45,5.85,1.78,0.56,52.59
2021-11-19T04:00:00Z,11.71,2.38,5.86,1.78,0.49,55.61
2021-11-19T05:00:00Z,9.71,2.1,5.29,1.42,0.63,53.07
2021-11-19T06:00:00Z,10.81,1.59,4.48,0.78,0.59,52.38
2021-11-19T07:00:00Z,20.99,2.58,6.01,1.41,1.13,36.47
2021-11-19T08:00:00Z,21.94,3.76,8.36,2.09,1.19,36.22
2021-11-19T09:00:00Z,24.96,3.34,7.03,1.9,1.16,32.89
2021-11-19T10:00:00Z,21.31,3.23,6.44,2.18,0.81,34.75
2021-11-19T11:00:00Z,21.95,3.6,6.95,2.45,0.81,31.23
2021-11-19T12:00:00Z,17.68,3.68,7.16,1.96,0.75,35.94
2021-11-19T13:00:00Z,16.39,3.62,6.44,2.01,0.66,40.26
2021-11-19T14:00:00Z,18.11,3.19,5.47,1.6,0.49,42.37
2021-11-19T15:00:00Z,25.1,3.79,6.89,2.3,1.09,42.48
2021-11-19T16:00:00Z,24.37,3.03,5.78,1.72,0.72,43.58
2021-11-19T17:00:00Z,23.6,3.44,6.56,2.12,0.55,48.16
2021-11-19T18:00:00Z,13.14,2.31,4.97,1.05,0.64,70.89
2021-11-19T19:00:00Z,11.19,1.71,3.84,0.62,0.48,75.55
2021-11-19T20:00:00Z,14.03,3.53,6.55,2.61,0.47,64.96
2021-11-19T21:00:00Z,17.34,4.68,8.18,3.89,0.48,52.07
2021-11-19T22:00:00Z,10.29,4.27,7.3,3.49,0.45,64.41
2021-11-19T23:00:00Z,10.21,6.85,10.78,5.78,0.55,67.71
2021-11-20T00:00:00Z,9.67,7.63,12.04,6.23,0.54,72.0
2021-11-20T01:00:00Z,7.98,6.01,10.12,4.56,0.65,78.41
2021-11-20T02:00:00Z,7.95,3.33,6.34,2.16,0.58,91.34
2021-11-20T03:00:00Z,6.77,2.78,5.69,1.67,0.46,92.86
2021-11-20T04:00:00Z,7.25,2.7,5.57,1.73,0.55,91.19
2021-11-20T05:00:00Z,7.79,2.72,5.52,1.66,0.58,88.11
2021-11-20T06:00:00Z,10.27,2.63,5.59,1.59,0.66,81.49
2021-11-20T07:00:00Z,12.26,2.67,5.68,1.71,0.71,76.94
2021-11-20T08:00:00Z,17.53,4.01,8.13,2.54,0.72,65.45
2021-11-20T09:00:00Z,23.57,5.19,9.89,3.59,0.76,55.78
2021-11-20T10:00:00Z,18.77,5.09,9.08,3.82,0.72,67.06
2021-11-20T11:00:00Z,14.38,3.24,5.97,1.97,0.67,68.81
2021-11-20T12:00:00Z,7.36,2.36,3.86,0.83,0.65,77.19
2021-11-20T13:00:00Z,4.38,2.56,3.71,0.72,0.58,86.68
2021-11-20T14:00:00Z,4.37,2.41,3.49,0.62,0.59,92.31
2021-11-20T15:00:00Z,6.63,2.4,3.55,0.68,0.47,91.65
2021-11-20T16:00:00Z,7.57,2.51,3.93,0.85,0.55,91.0
2021-11-20T17:00:00Z,11.75,3.01,5.06,1.52,0.59,82.73
2021-11-20T18:00:00Z,13.42,4.09,6.93,2.71,0.64,77.87
2021-11-20T19:00:00Z,11.58,3.5,6.08,2.22,0.36,83.55
2021-11-20T20:00:00Z,13.95,4.02,7.06,2.92,0.35,82.3
2021-11-20T21:00:00Z,14.49,5.36,9.24,4.54,0.45,81.24
2021-11-20T22:00:00Z,9.28,3.83,7.4,2.94,0.57,67.1
2021-11-20T23:00:00Z,6.64,2.82,5.88,1.37,0.85,62.85
2021-11-21T00:00:00Z,7.96,3.15,6.82,1.75,0.7,63.45
2021-11-21T01:00:00Z,11.26,3.26,6.96,2.03,0.69,54.54
2021-11-21T02:00:00Z,7.93,2.77,6.36,1.67,0.67,60.75
2021-11-21T03:00:00Z,7.51,2.26,5.82,1.05,0.59,59.43
2021-11-21T04:00:00Z,7.43,2.17,5.65,1.15,0.86,57.12
2021-11-21T05:00:00Z,6.56,1.99,5.17,0.95,0.97,53.99
2021-11-21T06:00:00Z,7.06,1.59,4.58,0.51,0.86,51.43
2021-11-21T07:00:00Z,6.33,1.57,4.21,0.34,1.18,55.08
2021-11-21T08:00:00Z,8.46,1.82,4.54,0.62,0.88,54.32
2021-11-21T09:00:00Z,9.73,2.31,5.1,1.11,0.95,53.3
2021-11-21T10:00:00Z,7.14,1.72,3.88,0.3,1.01,56.25
