hour_utc,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough
2022-04-21T07:00:00Z,19.49,12.33,,,18.5,11.1,0.2,30.42,,,,
2022-04-21T08:00:00Z,10.46,9.3,,,14.24,7.83,0.07,43.43,,,,
2022-04-21T09:00:00Z,3.49,8.59,,,12.35,6.34,0.11,40.94,,,,
2022-04-21T10:00:00Z,2.7,9.37,,,12.93,6.71,0.0,52.29,,,,
2022-04-21T11:00:00Z,1.48,9.96,,,14.27,7.04,0.0,60.09,,,,
2022-04-21T12:00:00Z,1.86,11.91,,,17.15,8.27,0.0,73.67,,,,
2022-04-21T13:00:00Z,1.37,13.43,,,19.57,9.54,0.0,82.3,,,,
2022-04-21T14:00:00Z,1.41,11.93,,,17.07,7.73,0.0,86.81,,,,
2022-04-21T15:00:00Z,3.16,8.09,,,10.94,4.45,0.0,88.65,,,,
2022-04-21T16:00:00Z,8.42,8.74,,,12.08,5.42,0.0,86.25,,,,
2022-04-21T17:00:00Z,7.77,6.92,,,8.84,3.7,0.0,78.99,,,,
2022-04-21T18:00:00Z,5.62,5.09,,,5.99,2.11,0.0,73.17,,,,
2022-04-21T19:00:00Z,6.69,5.69,,,6.63,2.67,0.0,70.32,,,,
2022-04-21T20:00:00Z,18.46,8.45,,,11.93,5.89,0.0,71.71,,,,
2022-04-21T21:00:00Z,21.62,9.36,,,14.14,7.19,0.0,71.2,,,,
2022-04-21T22:00:00Z,17.84,11.36,,,17.17,9.43,0.0,63.95,,,,
2022-04-21T23:00:00Z,15.04,14.19,,,21.76,12.33,0.0,60.55,,,,
2022-04-22T00:00:00Z,14.41,19.79,,,31.73,18.08,0.0,56.03,,,,
2022-04-22T01:00:00Z,14.3,26.08,,,42.69,23.67,0.0,53.7,,,,
2022-04-22T02:00:00Z,13.47,27.45,,,44.47,24.23,0.0,56.4,,,,
2022-04-22T03:00:00Z,10.15,23.78,,,39.29,21.36,0.0,62.93,,,,
2022-04-22T04:00:00Z,7.37,20.91,,,33.86,18.77,0.0,63.46,,,,
2022-04-22T05:00:00Z,8.05,18.65,,,30.12,16.98,0.0,60.1,,,,
2022-04-22T06:00:00Z,10.36,16.74,,,26.74,15.23,0.0,54.08,,,,
2022-04-22T07:00:00Z,10.85,15.52,,,24.83,14.11,0.0,54.3,,,,
2022-04-22T08:00:00Z,7.51,12.03,,,18.63,10.16,0.04,52.09,,,,
2022-04-22T09:00:00Z,5.33,11.51,,,17.67,9.08,0.05,51.59,,,,
2022-04-22T10:00:00Z,2.2,10.28,,,15.51,7.56,0.08,52.24,,,,
2022-04-22T11:00:00Z,0.29,7.56,,,10.74,4.9,0.03,60.39,,,,
2022-04-22T12:00:00Z,0.1,3.71,,,4.26,1.0,0.0,66.05,,,,
2022-04-22T13:00:00Z,0.18,3.26,,,3.59,0.48,0.0,72.61,,,,
2022-04-22T14:00:00Z,1.86,3.38,,,3.79,0.51,0.0,74.66,,,,
2022-04-22T15:00:00Z,3.06,3.8,,,4.3,0.86,0.0,75.61,,,,
2022-04-22T16:00:00Z,5.08,3.56,,,3.96,0.63,0.0,75.1,,,,
2022-04-22T17:00:00Z,11.39,4.31,,,5.13,1.5,0.0,79.43,,,,
2022-04-22T18:00:00Z,9.49,4.78,,,5.63,1.88,0.01,76.39,,,,
2022-04-22T19:00:00Z,6.26,4.74,,,5.45,1.93,0.0,75.66,,,,
2022-04-22T20:00:00Z,16.15,5.1,,,7.17,2.81,0.0,75.11,,,,
2022-04-22T21:00:00Z,19.93,6.25,,,9.77,4.52,0.0,71.94,,,,
2022-04-22T22:00:00Z,19.74,8.08,,,12.82,6.84,0.0,72.41,,,,
2022-04-22T23:00:00Z,14.98,8.07,,,12.98,6.8,0.0,68.29,,,,
2022-04-23T00:00:00Z,12.33,10.11,,,15.92,8.85,0.0,64.88,,,,
2022-04-23T01:00:00Z,11.54,12.77,,,19.36,11.56,0.0,63.54,,,,
2022-04-23T02:00:00Z,10.99,14.37,,,22.07,13.19,0.03,64.57,,,,
2022-04-23T03:00:00Z,9.69,13.68,,,21.1,12.43,0.0,62.22,,,,
2022-04-23T04:00:00Z,8.56,12.95,,,19.97,11.47,0.0,58.25,,,,
2022-04-23T05:00:00Z,9.26,10.96,,,17.38,9.76,0.0,59.24,,,,
2022-04-23T06:00:00Z,9.24,9.53,,,15.42,8.36,0.0,56.09,,,,
2022-04-23T07:00:00Z,8.76,8.47,,,13.88,7.07,0.0,55.54,,,,
2022-04-23T08:00:00Z,7.23,9.61,,,15.66,8.08,0.02,55.46,,,,
2022-04-23T09:00:00Z,3.79,13.09,,,20.36,11.44,0.0,51.18,,,,
2022-04-23T10:00:00Z,8.22,16.6,,,26.49,14.59,0.0,50.74,,,,
2022-04-23T11:00:00Z,3.95,19.57,,,32.66,16.35,0.06,51.57,,,,
2022-04-23T12:00:00Z,1.43,19.45,,,32.91,15.97,0.04,55.68,,,,
2022-04-23T13:00:00Z,2.08,16.32,,,25.71,13.04,0.02,61.77,,,,
2022-04-23T14:00:00Z,1.06,10.87,,,15.99,8.02,0.0,67.6,,,,
2022-04-23T15:00:00Z,2.84,12.35,,,18.48,8.87,0.0,72.01,,,,
2022-04-23T16:00:00Z,2.28,11.43,,,17.05,7.9,0.0,74.36,,,,
2022-04-23T17:00:00Z,6.53,13.56,,,20.56,10.25,0.0,79.1,,,,
2022-04-23T18:00:00Z,11.49,15.42,,,24.09,12.4,0.0,81.91,,,,
2022-04-23T19:00:00Z,10.07,15.44,,,24.06,12.16,0.01,82.27,,,,
2022-04-23T20:00:00Z,15.6,14.45,,,22.91,11.78,0.0,82.29,,,,
2022-04-23T21:00:00Z,14.12,13.94,,,21.81,11.4,0.0,79.84,,,,
2022-04-23T22:00:00Z,11.71,13.34,,,21.05,11.27,0.0,77.75,,,,
2022-04-23T23:00:00Z,10.17,13.81,,,21.45,11.93,0.0,76.32,,,,
2022-04-24T00:00:00Z,9.06,14.0,,,21.83,12.25,0.0,70.68,,,,
2022-04-24T01:00:00Z,7.82,13.13,,,20.54,11.82,0.0,68.82,,,,
2022-04-24T02:00:00Z,7.32,11.15,,,17.89,9.71,0.0,67.8,,,,
2022-04-24T03:00:00Z,6.74,9.06,,,15.18,7.63,0.0,65.34,,,,
2022-04-24T04:00:00Z,6.44,7.83,,,13.75,6.51,0.0,63.16,,,,
2022-04-24T05:00:00Z,6.0,6.83,,,12.52,5.69,0.0,60.58,,,,
2022-04-24T06:00:00Z,7.87,8.82,,,14.7,7.68,0.0,60.1,,,,
2022-04-24T07:00:00Z,6.36,9.91,,,15.88,8.72,0.0,58.37,,,,
2022-04-24T08:00:00Z,3.76,8.32,,,13.5,6.66,0.03,56.28,,,,
2022-04-24T09:00:00Z,0.46,7.95,,,12.33,5.62,0.11,55.72,,,,
2022-04-24T10:00:00Z,0.22,8.09,,,11.59,5.4,0.06,64.3,,,,
2022-04-24T11:00:00Z,0.24,8.22,,,11.54,5.13,0.0,74.96,,,,
2022-04-24T12:00:00Z,1.66,8.73,,,12.16,5.58,0.0,80.55,,,,
2022-04-24T13:00:00Z,1.04,7.77,,,10.39,4.72,0.0,80.01,,,,
2022-04-24T14:00:00Z,0.76,6.0,,,7.12,3.06,0.0,77.15,,,,
2022-04-24T15:00:00Z,4.18,5.92,,,7.12,2.98,0.0,77.48,,,,
2022-04-24T16:00:00Z,1.02,6.12,,,7.29,3.19,0.0,81.61,,,,
2022-04-24T17:00:00Z,4.13,6.7,,,8.15,3.72,0.0,82.36,,,,
2022-04-24T18:00:00Z,7.49,6.58,,,8.29,3.64,0.0,80.7,,,,
2022-04-24T19:00:00Z,7.47,6.21,,,7.73,3.33,0.0,74.29,,,,
2022-04-24T20:00:00Z,19.92,7.18,,,10.84,4.93,0.0,74.36,,,,
2022-04-24T21:00:00Z,21.13,11.08,,,17.02,9.51,0.0,71.02,,,,
2022-04-24T22:00:00Z,13.99,15.0,,,22.8,12.97,0.0,69.0,,,,
2022-04-24T23:00:00Z,10.9,13.17,,,19.86,11.23,0.0,71.01,,,,
2022-04-25T00:00:00Z,7.95,9.4,,,14.57,7.57,0.0,69.61,,,,
2022-04-25T01:00:00Z,6.17,5.95,,,9.53,4.66,0.0,69.89,,,,
2022-04-25T02:00:00Z,5.31,5.21,,,8.72,3.89,0.0,69.21,,,,
2022-04-25T03:00:00Z,6.68,5.93,,,9.9,4.89,0.0,64.19,,,,
2022-04-25T04:00:00Z,8.32,6.79,,,11.2,6.0,0.0,58.41,,,,
2022-04-25T05:00:00Z,10.52,7.67,,,12.44,6.93,0.0,51.03,,,,
2022-04-25T06:00:00Z,21.4,7.83,,,12.56,6.94,0.03,30.59,,,,
2022-04-25T07:00:00Z,15.71,6.6,,,10.75,5.27,0.08,32.54,,,,
2022-04-25T08:00:00Z,9.11,5.85,,,9.29,3.99,0.05,45.43,,,,
2022-04-25T09:00:00Z,6.24,6.75,,,10.0,4.99,0.08,51.44,,,,
2022-04-25T10:00:00Z,3.35,6.79,,,9.68,4.83,0.03,58.86,,,,
2022-04-25T11:00:00Z,4.76,6.8,,,9.44,4.62,0.04,62.58,,,,
2022-04-25T12:00:00Z,5.75,8.1,,,11.7,5.64,0.01,60.12,,,,
2022-04-25T13:00:00Z,4.74,7.97,,,11.08,5.25,0.03,63.12,,,,
2022-04-25T14:00:00Z,5.68,7.37,,,9.76,4.66,0.0,63.87,,,,
2022-04-25T15:00:00Z,11.19,6.95,,,9.49,4.55,0.01,65.32,,,,
2022-04-25T16:00:00Z,11.23,7.77,,,11.05,5.59,0.0,66.95,,,,
2022-04-25T17:00:00Z,17.37,9.43,,,13.81,7.18,0.01,61.17,,,,
2022-04-25T18:00:00Z,4.46,7.76,,,10.86,5.31,0.02,57.76,,,,
2022-04-25T19:00:00Z,13.25,7.73,,,11.29,5.48,0.0,54.03,,,,
2022-04-25T20:00:00Z,15.52,8.64,,,13.48,6.59,0.0,52.03,,,,
2022-04-25T21:00:00Z,15.97,9.03,,,14.19,7.27,0.0,51.11,,,,
2022-04-25T22:00:00Z,14.39,9.65,,,14.87,8.3,0.0,51.06,,,,
2022-04-25T23:00:00Z,11.89,12.57,,,18.88,11.36,0.0,51.77,,,,
2022-04-26T00:00:00Z,12.04,11.18,,,16.88,9.93,0.0,51.22,,,,
2022-04-26T01:00:00Z,8.19,10.48,,,16.62,9.11,0.0,55.73,,,,
2022-04-26T02:00:00Z,8.3,11.35,,,17.59,9.94,0.0,55.2,,,,
2022-04-26T03:00:00Z,6.69,10.93,,,17.38,9.43,0.0,53.55,,,,
2022-04-26T04:00:00Z,8.08,12.69,,,19.5,10.8,0.0,44.87,,,,
2022-04-26T05:00:00Z,8.47,14.29,,,21.91,11.75,0.0,52.89,,,,
2022-04-26T06:00:00Z,9.17,14.31,,,23.05,11.24,0.01,54.05,,,,
2022-04-26T07:00:00Z,6.59,12.92,,,20.15,9.79,0.01,52.45,,,,
2022-04-26T08:00:00Z,6.57,12.57,,,19.33,9.58,0.01,49.97,,,,
2022-04-26T09:00:00Z,8.86,16.27,,,26.27,12.97,0.04,49.23,,,,
2022-04-26T10:00:00Z,3.49,16.03,,,24.6,12.81,0.17,42.32,,,,
2022-04-26T11:00:00Z,2.23,10.38,,,14.94,7.49,0.2,48.66,,,,
2022-04-26T12:00:00Z,1.75,10.29,,,14.38,7.35,0.09,55.1,,,,
2022-04-26T13:00:00Z,1.27,10.28,,,13.69,7.5,0.0,65.02,,,,
2022-04-26T14:00:00Z,3.6,10.08,,,13.43,7.4,0.0,69.94,,,,
2022-04-26T15:00:00Z,4.87,9.56,,,13.15,6.82,0.01,71.15,,,,
2022-04-26T16:00:00Z,11.63,8.98,,,12.45,6.12,0.01,69.59,,,,
2022-04-26T17:00:00Z,16.17,8.26,,,11.72,5.77,0.0,65.11,,,,
2022-04-26T18:00:00Z,10.58,6.21,,,8.09,3.81,0.01,66.98,,,,
2022-04-26T19:00:00Z,14.91,5.18,,,7.11,2.91,0.0,61.89,,,,
2022-04-26T20:00:00Z,14.26,4.46,,,6.68,2.5,0.0,55.81,,,,
2022-04-26T21:00:00Z,16.47,6.08,,,10.17,4.24,0.0,60.33,,,,
2022-04-26T22:00:00Z,12.36,3.29,,,5.86,1.73,0.03,58.71,,,,
2022-04-26T23:00:00Z,10.77,3.44,,,6.2,2.2,0.0,56.68,,,,
2022-04-27T00:00:00Z,11.53,5.08,,,8.74,3.78,0.0,50.27,,,,
2022-04-27T01:00:00Z,8.79,6.75,,,11.51,5.39,0.0,47.32,,,,
2022-04-27T02:00:00Z,10.2,8.66,,,14.26,7.21,0.0,43.54,,,,
2022-04-27T03:00:00Z,9.72,7.73,,,13.08,6.4,0.0,43.83,,,,
2022-04-27T04:00:00Z,11.0,7.54,,,12.53,6.29,0.0,37.03,,,,
2022-04-27T05:00:00Z,15.93,7.79,,,12.87,6.29,0.19,25.65,,,,
2022-04-27T06:00:00Z,22.58,8.12,,,13.52,6.57,0.35,13.23,,,,
2022-04-27T07:00:00Z,25.11,7.94,,,12.99,6.19,0.51,11.5,,,,
2022-04-27T08:00:00Z,12.49,6.4,,,10.67,4.42,0.12,29.91,,,,
2022-04-27T09:00:00Z,5.94,6.54,,,10.11,4.19,0.1,42.7,,,,
2022-04-27T10:00:00Z,3.08,5.56,,,8.23,3.01,0.05,53.33,,,,
2022-04-27T11:00:00Z,2.42,5.66,,,8.17,3.13,0.03,60.71,,,,
2022-04-27T12:00:00Z,3.77,6.06,,,8.22,3.27,0.04,64.52,,,,
2022-04-27T13:00:00Z,2.79,6.05,,,7.93,3.38,0.05,67.91,,,,
2022-04-27T14:00:00Z,6.2,7.44,,,10.32,4.45,0.03,65.57,,,,
2022-04-27T15:00:00Z,8.29,7.85,,,10.89,4.72,0.02,62.13,,,,
2022-04-27T16:00:00Z,7.67,7.75,,,10.66,4.93,0.01,66.79,,,,
2022-04-27T17:00:00Z,11.0,7.33,,,10.21,4.63,0.0,64.76,,,,
2022-04-27T18:00:00Z,10.12,7.44,,,10.53,4.93,0.0,67.15,,,,
2022-04-27T19:00:00Z,10.97,6.78,,,9.91,4.39,0.01,66.75,,,,
2022-04-27T20:00:00Z,10.81,7.85,,,11.95,5.52,0.01,67.93,,,,
2022-04-27T21:00:00Z,10.1,6.88,,,10.61,4.75,0.0,71.69,,,,
2022-04-27T22:00:00Z,9.9,6.47,,,9.8,4.4,0.0,72.44,,,,
2022-04-27T23:00:00Z,11.26,6.05,,,9.47,4.14,0.0,63.99,,,,
2022-04-28T00:00:00Z,8.32,5.42,,,8.73,3.51,0.0,66.87,,,,
2022-04-28T01:00:00Z,7.93,5.14,,,8.5,3.36,0.0,67.44,,,,
2022-04-28T02:00:00Z,8.43,5.27,,,8.7,3.68,0.0,64.34,,,,
2022-04-28T03:00:00Z,9.61,5.84,,,9.78,4.17,0.0,58.98,,,,
2022-04-28T04:00:00Z,9.37,6.48,,,10.6,4.66,0.0,56.9,,,,
2022-04-28T05:00:00Z,9.51,7.84,,,13.14,5.74,0.03,53.33,,,,
2022-04-28T06:00:00Z,11.31,8.11,,,13.04,5.91,0.0,48.01,,,,
2022-04-28T07:00:00Z,10.22,6.92,,,11.35,4.78,0.0,48.69,,,,
2022-04-28T08:00:00Z,12.2,6.67,,,10.51,4.41,0.0,45.83,,,,
2022-04-28T09:00:00Z,9.85,6.65,,,10.61,4.51,0.03,51.69,,,,
2022-04-28T10:00:00Z,10.43,7.31,,,11.38,5.1,0.0,49.44,,,,
2022-04-28T11:00:00Z,8.76,7.04,,,10.61,4.58,0.01,52.51,,,,
2022-04-28T12:00:00Z,10.18,7.05,,,10.59,4.55,0.01,53.31,,,,
2022-04-28T13:00:00Z,8.62,6.39,,,9.74,4.14,0.0,58.9,,,,
2022-04-28T14:00:00Z,9.51,8.0,,,12.13,5.77,0.03,60.51,,,,
2022-04-28T15:00:00Z,8.13,7.62,,,11.12,5.33,0.01,61.7,,,,
2022-04-28T16:00:00Z,8.13,7.01,,,10.36,4.82,0.01,62.15,,,,
2022-04-28T17:00:00Z,10.94,6.61,,,10.06,4.5,0.0,61.75,,,,
2022-04-28T18:00:00Z,10.82,6.32,,,9.63,4.35,0.0,60.39,,,,
2022-04-28T19:00:00Z,10.38,5.8,,,8.97,3.87,0.0,61.34,,,,
2022-04-28T20:00:00Z,10.79,5.81,,,9.11,3.93,0.0,62.68,,,,
2022-04-28T21:00:00Z,11.38,6.66,,,10.64,4.91,0.0,60.75,,,,
2022-04-28T22:00:00Z,10.67,6.45,,,10.61,5.0,0.0,58.4,,,,
2022-04-28T23:00:00Z,11.49,6.72,,,10.96,5.38,0.0,56.17,,,,
2022-04-29T00:00:00Z,9.68,7.44,,,12.23,6.08,0.0,55.59,,,,
2022-04-29T01:00:00Z,8.78,7.35,,,11.99,6.13,0.01,53.63,,,,
2022-04-29T02:00:00Z,7.13,6.41,,,10.45,5.33,0.0,54.35,,,,
2022-04-29T03:00:00Z,7.1,6.14,,,10.38,5.1,0.0,52.83,,,,
2022-04-29T04:00:00Z,6.96,6.24,,,10.57,5.24,0.0,50.13,,,,
2022-04-29T05:00:00Z,8.7,6.43,,,10.72,5.44,0.0,45.96,,,,
2022-04-29T06:00:00Z,14.36,7.24,,,11.75,6.12,0.0,35.88,,,,
2022-04-29T07:00:00Z,11.1,6.73,,,11.02,5.4,0.0,39.64,,,,
2022-04-29T08:00:00Z,6.01,6.43,,,9.94,4.74,0.04,44.38,,,,
2022-04-29T09:00:00Z,2.63,8.62,,,12.47,6.23,0.1,51.94,,,,
2022-04-29T10:00:00Z,1.5,10.04,,,14.37,7.14,0.05,61.66,,,,
2022-04-29T11:00:00Z,4.36,6.94,,,9.35,4.46,0.24,64.8,,,,
2022-04-29T12:00:00Z,4.24,7.23,,,9.63,4.36,0.08,65.49,,,,
2022-04-29T13:00:00Z,1.16,7.1,,,8.86,4.16,0.03,68.51,,,,
2022-04-29T14:00:00Z,2.77,7.56,,,9.31,4.29,0.0,70.47,,,,
2022-04-29T15:00:00Z,3.11,7.4,,,9.01,4.03,0.0,73.54,,,,
2022-04-29T16:00:00Z,3.21,7.09,,,8.46,3.76,0.0,73.15,,,,
2022-04-29T17:00:00Z,6.15,6.86,,,8.36,3.46,0.0,72.04,,,,
2022-04-29T18:00:00Z,5.86,7.39,,,8.95,3.83,0.0,69.79,,,,
2022-04-29T19:00:00Z,5.13,8.09,,,9.99,4.49,0.0,65.88,,,,
2022-04-29T20:00:00Z,13.6,7.82,,,11.08,4.69,0.0,65.48,,,,
2022-04-29T21:00:00Z,21.18,9.31,,,14.44,6.68,0.0,58.16,,,,
2022-04-29T22:00:00Z,28.88,12.09,,,19.47,9.25,0.0,32.83,,,,
2022-04-29T23:00:00Z,37.9,10.47,,,16.67,8.25,0.78,10.45,,,,
2022-04-30T00:00:00Z,34.03,10.85,,,17.12,8.71,0.93,7.94,,,,
2022-04-30T01:00:00Z,22.17,10.62,,,17.3,8.51,0.0,20.39,,,,
2022-04-30T02:00:00Z,14.58,11.85,,,19.17,9.19,0.0,30.12,,,,
2022-04-30T03:00:00Z,14.18,11.59,,,18.7,9.29,0.0,14.72,,,,
2022-04-30T04:00:00Z,11.38,12.33,,,19.67,10.38,0.0,17.75,,,,
2022-04-30T05:00:00Z,12.8,12.87,,,20.99,10.64,0.0,9.68,,,,
2022-04-30T06:00:00Z,16.59,13.28,,,20.76,11.67,0.55,5.0,,,,
2022-04-30T07:00:00Z,20.2,13.81,,,21.35,11.23,2.02,0.9,,,,
2022-04-30T08:00:00Z,18.61,14.98,,,23.56,11.16,0.96,4.67,,,,
2022-04-30T09:00:00Z,7.69,13.81,,,21.13,9.23,0.39,28.22,,,,
2022-04-30T10:00:00Z,3.43,11.37,,,16.68,7.11,0.03,48.09,,,,
2022-04-30T11:00:00Z,5.04,9.65,,,13.28,6.03,0.0,68.03,,,,
2022-04-30T12:00:00Z,0.95,8.98,,,12.08,5.41,0.0,77.47,,,,
2022-04-30T13:00:00Z,0.4,8.19,,,10.37,4.51,0.0,87.15,,,,
2022-04-30T14:00:00Z,3.31,9.31,,,11.78,5.29,0.0,93.28,,,,
2022-04-30T15:00:00Z,4.03,8.1,,,10.07,4.4,0.0,94.95,,,,
2022-04-30T16:00:00Z,6.41,8.05,,,9.92,4.41,0.0,93.36,,,,
2022-04-30T17:00:00Z,7.32,8.73,,,11.26,5.13,0.0,89.76,,,,
2022-04-30T18:00:00Z,9.33,6.89,,,8.18,3.52,0.0,86.72,,,,
2022-04-30T19:00:00Z,12.27,6.59,,,7.99,3.41,0.0,79.82,,,,
2022-04-30T20:00:00Z,14.21,6.82,,,8.95,3.99,0.0,77.29,,,,
2022-04-30T21:00:00Z,12.17,6.46,,,8.41,3.71,0.01,76.95,,,,
2022-04-30T22:00:00Z,14.03,6.76,,,9.4,4.0,0.0,73.04,,,,
2022-04-30T23:00:00Z,15.42,5.91,,,8.11,3.38,0.0,67.76,,,,
2022-05-01T00:00:00Z,12.35,4.38,,,6.03,2.2,0.0,72.04,,,,
2022-05-01T01:00:00Z,12.16,4.39,,,5.93,2.03,0.0,69.79,,,,
2022-05-01T02:00:00Z,13.12,4.46,,,6.52,2.24,0.0,67.15,,,,
2022-05-01T03:00:00Z,13.14,5.03,,,7.67,2.95,0.0,62.0,,,,
2022-05-01T04:00:00Z,11.83,6.3,,,9.52,4.22,0.0,59.28,,,,
2022-05-01T05:00:00Z,12.04,6.64,,,10.12,4.45,0.0,52.46,,,,
2022-05-01T06:00:00Z,6.17,5.1,,,7.46,2.81,0.0,62.61,,,,
2022-05-01T07:00:00Z,8.13,4.03,,,5.67,1.63,0.0,74.64,,,,
2022-05-01T08:00:00Z,11.66,6.14,,,9.25,3.68,0.0,76.4,,,,
2022-05-01T09:00:00Z,12.61,7.68,,,11.9,4.94,0.01,75.98,,,,
2022-05-01T10:00:00Z,12.52,8.26,,,12.53,5.55,0.0,76.59,,,,
2022-05-01T11:00:00Z,9.67,9.67,,,14.71,6.7,0.0,72.32,,,,
2022-05-01T12:00:00Z,10.69,9.73,,,14.66,6.93,0.0,72.44,,,,
2022-05-01T13:00:00Z,12.27,12.11,,,18.23,9.34,0.0,69.9,,,,
2022-05-01T14:00:00Z,12.3,12.11,,,18.47,9.61,0.0,65.55,,,,
2022-05-01T15:00:00Z,11.79,13.05,,,19.66,10.27,0.0,61.94,,,,
2022-05-01T16:00:00Z,10.68,12.52,,,18.61,9.57,0.0,58.27,,,,
2022-05-01T17:00:00Z,12.51,12.2,,,18.56,9.73,0.0,56.57,,,,
2022-05-01T18:00:00Z,17.68,14.61,,,22.39,11.93,0.0,51.63,,,,
2022-05-01T19:00:00Z,15.38,15.54,,,24.35,12.56,0.0,53.39,,,,
2022-05-01T20:00:00Z,14.04,16.27,,,25.68,13.38,0.0,51.26,,,,
2022-05-01T21:00:00Z,13.83,16.9,,,27.42,14.14,0.0,52.54,,,,
2022-05-01T22:00:00Z,13.96,19.01,,,31.25,15.83,0.0,54.0,,,,
2022-05-01T23:00:00Z,12.68,19.2,,,31.6,16.18,0.0,49.36,,,,
2022-05-02T00:00:00Z,11.36,19.91,,,32.91,16.9,0.0,50.94,,,,
2022-05-02T01:00:00Z,10.34,19.99,,,32.96,17.14,0.0,44.69,,,,
2022-05-02T02:00:00Z,10.76,20.41,,,33.61,17.38,0.0,39.96,,,,
2022-05-02T03:00:00Z,10.35,20.99,,,34.54,17.93,0.0,38.12,,,,
2022-05-02T04:00:00Z,10.56,20.81,,,34.18,17.97,0.0,33.74,,,,
2022-05-02T05:00:00Z,10.13,20.69,,,34.01,17.81,0.0,24.92,,,,
2022-05-02T06:00:00Z,11.73,20.6,,,34.02,17.85,0.01,21.67,,,,
2022-05-02T07:00:00Z,11.7,21.26,,,35.75,17.97,0.0,19.6,,,,
2022-05-02T08:00:00Z,7.35,21.32,,,36.12,16.97,0.02,23.13,,,,
2022-05-02T09:00:00Z,4.12,20.09,,,34.43,15.69,0.01,33.29,,,,
2022-05-02T10:00:00Z,0.87,18.29,,,30.12,13.59,0.0,42.67,,,,
2022-05-02T11:00:00Z,0.42,15.44,,,23.73,10.73,0.0,49.55,,,,
2022-05-02T12:00:00Z,0.82,11.16,,,15.75,7.14,0.0,55.48,,,,
2022-05-02T13:00:00Z,2.7,11.37,,,16.54,7.45,0.0,62.27,,,,
2022-05-02T14:00:00Z,17.56,18.23,,,30.12,13.96,0.0,51.16,,,,
2022-05-02T15:00:00Z,19.25,20.16,,,34.2,15.74,0.0,50.56,,,,
2022-05-02T16:00:00Z,15.4,20.29,,,34.38,16.01,0.0,48.93,,,,
2022-05-02T17:00:00Z,12.02,21.8,,,37.02,17.38,0.0,52.63,,,,
2022-05-02T18:00:00Z,16.93,21.96,,,37.05,17.79,0.0,47.53,,,,
2022-05-02T19:00:00Z,16.66,22.47,,,37.93,18.54,0.0,41.88,,,,
2022-05-02T20:00:00Z,17.8,22.86,,,38.66,19.28,0.0,39.87,,,,
2022-05-02T21:00:00Z,18.6,22.04,,,36.77,18.82,0.0,44.48,,,,
2022-05-02T22:00:00Z,14.06,20.96,,,34.75,17.34,0.0,38.42,,,,
2022-05-02T23:00:00Z,7.23,19.67,,,32.63,16.29,0.0,43.83,,,,
2022-05-03T00:00:00Z,5.45,14.09,,,21.52,11.57,0.0,51.03,,,,
2022-05-03T01:00:00Z,7.66,14.7,,,22.82,12.26,0.0,51.23,,,,
2022-05-03T02:00:00Z,8.17,15.39,,,24.54,12.84,0.0,48.69,,,,
2022-05-03T03:00:00Z,6.67,14.83,,,23.28,12.22,0.0,52.13,,,,
2022-05-03T04:00:00Z,5.66,10.45,,,16.48,8.15,0.0,57.16,,,,
2022-05-03T05:00:00Z,7.59,9.96,,,15.6,7.9,0.0,54.03,,,,
2022-05-03T06:00:00Z,10.91,10.24,,,16.1,8.32,0.0,49.28,,,,
2022-05-03T07:00:00Z,10.88,9.43,,,14.93,7.63,0.0,50.86,,,,
2022-05-03T08:00:00Z,11.45,10.32,,,15.99,8.42,0.0,47.65,,,,
2022-05-03T09:00:00Z,5.76,9.08,,,14.08,7.23,0.0,50.98,,,,
2022-05-03T10:00:00Z,3.54,8.73,,,13.38,6.72,0.05,53.4,,,,
2022-05-03T11:00:00Z,2.15,9.35,,,13.91,7.08,0.09,50.33,,,,
2022-05-03T12:00:00Z,1.63,9.67,,,13.72,6.86,0.04,51.83,,,,
2022-05-03T13:00:00Z,2.8,9.75,,,13.8,7.11,0.0,53.19,,,,
2022-05-03T14:00:00Z,4.47,9.98,,,14.19,7.33,0.0,53.87,,,,
2022-05-03T15:00:00Z,8.29,9.64,,,13.68,7.01,0.0,54.1,,,,
2022-05-03T16:00:00Z,8.14,10.21,,,14.88,7.35,0.0,52.01,,,,
2022-05-03T17:00:00Z,11.59,9.56,,,13.69,6.91,0.0,51.89,,,,
2022-05-03T18:00:00Z,11.57,9.73,,,14.14,7.11,0.0,50.45,,,,
2022-05-03T19:00:00Z,14.77,10.31,,,15.2,7.76,0.0,51.56,,,,
2022-05-03T20:00:00Z,18.72,10.85,,,16.29,8.62,0.0,45.74,,,,
2022-05-03T21:00:00Z,23.13,13.24,,,19.97,11.29,0.0,30.4,,,,
2022-05-03T22:00:00Z,23.62,13.17,,,19.5,11.1,0.0,22.81,,,,
2022-05-03T23:00:00Z,24.05,13.1,,,19.54,11.32,0.0,15.72,,,,
2022-05-04T00:00:00Z,20.14,13.07,,,19.52,11.16,0.0,18.14,,,,
